study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,gender,age,financial_stress,study_satisfaction,peer_competition,relationship_stress,sleep_problems,irritability,burnout_risk
8.55,6.4,0.4,6.0,3.37,5.0,1,28.0,5.0,4.0,2,1,2,1,Medium
7.9,8.4,1.5,4.7,2.91,1.0,1,19.0,5.0,3.0,1,4,3,2,Low
9.45,6.8,1.3,6.4,3.1,5.0,0,27.0,4.0,5.0,1,1,3,2,Medium
8.15,5.9,3.5,2.4,2.95,5.0,1,27.0,2.0,2.0,1,2,5,5,High
3.15,7.4,3.3,3.7,2.52,5.0,1,20.0,3.0,4.0,5,2,3,3,Low
6.25,5.4,4.3,7.1,3.1,5.0,0,18.0,5.0,5.0,2,1,2,5,Medium
7.0,7.3,2.2,5.8,2.85,5.0,1,20.0,5.0,5.0,2,1,2,1,Low
4.75,8.3,4.0,5.0,2.76,1.0,1,24.0,4.0,1.0,1,1,3,2,Low
9.0,5.1,5.4,6.7,2.54,5.0,1,26.0,5.0,4.0,2,3,1,1,High
9.05,6.4,0.8,9.8,2.79,5.0,0,27.0,5.0,3.0,3,5,4,5,Medium
6.85,6.7,4.2,4.8,2.9,1.0,1,32.0,2.0,2.0,2,3,4,4,Low
9.4,8.3,0.7,6.2,2.69,5.0,1,33.0,2.0,4.0,5,3,1,4,Medium
3.15,9.4,5.9,0.0,3.22,5.0,0,20.0,4.0,3.0,1,3,1,3,Low
4.0,6.1,1.5,6.8,2.75,5.0,0,31.0,1.0,1.0,3,3,3,3,Low
8.3,6.9,2.3,3.7,3.37,5.0,1,27.0,5.0,5.0,2,3,4,1,Medium
10.6,8.1,1.4,2.7,3.39,5.0,1,21.0,5.0,5.0,3,4,2,4,Medium
4.5,8.3,0.1,6.6,3.27,5.0,1,20.0,4.0,2.0,1,1,2,2,Low
10.7,6.7,0.8,5.3,3.37,5.0,0,25.0,5.0,4.0,4,1,1,3,Medium
8.5,7.1,5.8,1.4,2.47,5.0,1,34.0,4.0,1.0,1,1,2,3,Medium
10.0,5.5,2.4,4.9,3.36,5.0,0,21.0,2.0,1.0,2,3,3,1,High
10.15,5.4,5.1,3.9,3.02,5.0,0,26.0,5.0,4.0,3,3,3,5,High
9.05,7.7,5.0,2.5,3.04,5.0,0,28.0,4.0,3.0,3,3,4,5,Medium
4.05,8.0,5.6,2.0,3.08,5.0,0,28.0,5.0,1.0,5,5,4,5,Low
9.6,5.1,0.6,5.1,3.62,5.0,1,29.0,4.0,1.0,2,4,3,4,High
3.7,8.9,0.3,7.4,3.04,5.0,0,24.0,5.0,4.0,4,4,3,2,Low
9.4,7.8,4.4,3.0,3.27,5.0,1,21.0,3.0,5.0,3,1,4,1,Medium
6.95,8.2,1.5,4.2,2.87,5.0,0,21.0,5.0,5.0,2,4,3,2,Low
4.2,6.1,3.0,9.0,2.91,1.0,0,24.0,3.0,1.0,2,1,2,3,Low
10.45,7.0,2.4,4.3,3.5,5.0,1,21.0,5.0,3.0,3,3,4,5,Medium
3.0,8.0,5.9,3.9,2.76,5.0,0,27.0,3.0,4.0,1,1,3,2,Low
4.55,9.7,1.0,1.4,3.53,5.0,0,28.0,2.0,4.0,1,1,4,2,Low
9.65,8.2,2.5,3.1,3.25,5.0,1,21.0,5.0,3.0,3,5,2,1,Medium
8.8,8.7,3.0,1.5,2.86,5.0,1,20.0,3.0,5.0,2,2,5,2,Medium
5.3,7.5,5.4,2.6,2.98,1.0,1,34.0,2.0,3.0,3,5,2,5,Low
7.85,5.0,1.0,9.3,2.42,5.0,0,25.0,5.0,4.0,1,2,1,4,Medium
7.95,9.6,2.5,1.1,2.99,5.0,1,32.0,4.0,2.0,1,1,2,2,Low
5.5,7.7,4.1,6.7,3.07,1.0,0,24.0,3.0,1.0,2,2,4,3,Low
6.55,7.6,0.4,6.0,3.15,5.0,0,26.0,5.0,5.0,2,1,2,3,Low
10.3,5.6,5.9,0.3,3.21,5.0,0,19.0,1.0,1.0,2,2,2,3,High
8.0,10.0,1.7,6.3,2.7,5.0,0,21.0,5.0,2.0,3,3,2,3,Low
7.95,6.6,4.0,1.9,3.29,5.0,1,24.0,3.0,1.0,4,3,4,4,Low
7.95,6.7,1.3,7.6,2.7,1.0,1,23.0,5.0,5.0,4,2,4,4,Low
10.25,6.2,2.7,4.0,3.32,5.0,1,26.0,1.0,2.0,4,4,3,2,Medium
9.3,9.9,2.0,2.5,3.03,5.0,0,33.0,1.0,1.0,4,4,3,3,Medium
6.9,7.6,3.9,3.9,3.09,1.0,0,21.0,4.0,3.0,4,4,4,3,Low
8.7,9.5,2.5,0.8,3.91,5.0,0,33.0,1.0,3.0,2,1,4,3,Medium
6.8,8.3,0.2,5.0,2.93,5.0,1,26.0,2.0,1.0,2,2,1,1,Low
7.3,5.3,0.1,9.5,2.6,5.0,0,19.0,4.0,2.0,3,3,1,2,Medium
6.6,5.8,4.1,5.8,2.96,5.0,1,28.0,5.0,3.0,1,3,3,1,Medium
3.8,6.6,3.6,5.4,3.3,5.0,0,20.0,4.0,4.0,1,2,2,4,Low
10.3,7.4,3.4,1.9,3.45,5.0,0,34.0,4.0,1.0,2,2,2,3,Medium
5.1,8.9,3.0,4.4,2.51,1.0,1,28.0,1.0,4.0,3,3,2,2,Low
9.6,9.4,1.2,2.4,3.06,5.0,0,21.0,1.0,3.0,5,1,2,2,Medium
8.9,9.4,1.9,1.7,3.85,5.0,0,25.0,1.0,3.0,1,2,1,4,Medium
5.85,5.4,0.3,5.7,3.42,5.0,0,33.0,4.0,4.0,2,1,3,3,Medium
10.35,8.1,2.0,2.1,3.49,5.0,1,26.0,2.0,5.0,2,2,2,3,Medium
7.35,6.5,5.0,2.6,3.25,5.0,0,18.0,5.0,1.0,4,1,1,2,Low
8.7,6.3,3.6,5.2,2.85,1.0,1,26.0,3.0,1.0,1,3,1,3,Low
8.05,6.7,1.7,5.7,3.16,5.0,1,29.0,2.0,4.0,2,1,2,3,Medium
5.5,8.2,1.0,1.8,3.81,5.0,0,34.0,1.0,2.0,2,5,3,3,Low
5.35,5.2,2.2,5.5,3.22,5.0,0,28.0,4.0,1.0,1,1,1,3,Medium
8.6,5.4,5.7,4.9,2.98,5.0,1,26.0,4.0,2.0,1,2,2,1,High
8.4,5.0,4.5,3.0,3.16,5.0,1,18.0,2.0,4.0,2,2,2,2,High
10.25,5.5,2.5,5.9,3.44,5.0,1,18.0,3.0,5.0,3,3,5,4,High
8.8,5.0,4.9,5.9,3.29,5.0,1,33.0,5.0,5.0,2,5,2,1,High
8.2,9.6,1.3,5.2,2.69,1.0,0,28.0,3.0,5.0,2,1,4,3,Low
5.0,8.7,1.8,4.8,3.25,5.0,0,28.0,5.0,3.0,3,1,4,2,Low
4.15,5.9,4.4,4.0,3.3,5.0,1,27.0,3.0,2.0,2,2,4,2,Medium
4.4,5.6,2.6,7.2,2.62,5.0,0,33.0,1.0,2.0,1,1,5,1,Medium
6.6,6.3,5.3,3.2,2.91,5.0,1,33.0,1.0,3.0,2,1,4,1,Low
7.55,7.0,4.3,4.2,3.24,5.0,1,25.0,1.0,1.0,2,1,1,2,Low
7.15,6.4,2.3,4.5,3.31,5.0,1,19.0,2.0,5.0,1,2,2,3,Low
7.25,6.2,1.9,5.6,3.02,5.0,0,25.0,5.0,2.0,2,3,5,1,Low
5.85,6.7,4.8,5.7,3.01,5.0,0,20.0,1.0,2.0,3,4,2,1,Low
9.65,9.4,0.1,7.1,3.29,5.0,0,19.0,4.0,4.0,3,2,3,5,Medium
7.35,6.7,5.2,0.4,3.47,5.0,1,34.0,5.0,3.0,1,1,5,1,Low
5.35,7.1,3.9,4.4,3.08,5.0,1,34.0,3.0,2.0,1,5,3,1,Low
7.3,9.7,0.9,4.8,3.14,5.0,1,26.0,4.0,2.0,1,2,5,1,Low
8.6,9.9,1.9,6.5,2.61,1.0,1,28.0,2.0,1.0,3,1,4,1,Low
3.8,8.6,5.1,4.3,2.81,1.0,1,33.0,2.0,4.0,2,3,4,2,Low
7.05,6.3,5.6,3.9,2.73,5.0,1,31.0,5.0,5.0,3,2,4,5,Low
9.25,6.8,2.1,3.3,3.74,5.0,0,20.0,1.0,1.0,3,1,2,4,Medium
7.15,9.7,1.2,2.4,2.97,5.0,0,30.0,2.0,4.0,3,2,3,3,Low
3.9,6.0,2.5,7.3,3.24,5.0,0,23.0,2.0,1.0,2,2,2,1,Low
8.9,8.0,4.2,4.2,2.82,1.0,1,20.0,4.0,2.0,2,2,2,1,Low
5.45,7.8,2.5,3.3,3.02,5.0,0,25.0,3.0,1.0,3,1,5,3,Low
9.55,9.2,1.6,1.6,3.22,5.0,0,34.0,1.0,1.0,1,1,2,3,Medium
7.8,6.5,4.2,7.6,2.71,1.0,0,33.0,5.0,2.0,3,3,3,3,Low
8.75,7.1,1.4,6.3,3.32,5.0,1,24.0,1.0,4.0,2,2,2,3,Medium
3.35,5.3,1.2,11.0,2.74,5.0,0,21.0,5.0,4.0,4,3,3,4,Medium
5.9,9.2,0.2,7.8,2.8,5.0,1,26.0,1.0,2.0,1,5,2,3,Low
4.85,7.7,1.6,1.4,3.22,5.0,0,20.0,3.0,1.0,2,4,1,2,Low
10.1,5.3,2.7,7.6,3.55,5.0,0,19.0,5.0,3.0,1,2,4,2,High
6.85,5.5,4.9,2.3,3.06,5.0,1,30.0,2.0,1.0,5,5,1,5,Medium
9.3,5.8,3.0,7.0,2.73,5.0,0,33.0,1.0,4.0,1,1,4,4,High
9.5,7.5,4.8,0.9,3.33,5.0,1,20.0,5.0,4.0,1,1,1,1,Medium
4.65,7.9,1.3,5.0,3.32,5.0,0,29.0,3.0,5.0,2,2,4,3,Low
7.15,5.2,6.0,3.3,3.0,5.0,1,23.0,1.0,1.0,2,2,3,4,Medium
5.5,9.4,2.3,3.3,2.98,5.0,1,25.0,4.0,1.0,1,3,2,1,Low
6.85,5.0,1.5,9.6,3.0,5.0,0,25.0,3.0,3.0,2,4,3,2,Medium
8.8,8.2,4.3,4.3,2.91,1.0,0,21.0,4.0,4.0,1,1,1,3,Low
7.95,9.7,1.6,6.5,2.76,1.0,0,29.0,3.0,4.0,2,1,5,3,Low
7.05,8.0,1.3,2.5,3.46,5.0,0,18.0,1.0,4.0,3,3,4,2,Low
6.15,7.5,3.5,6.2,2.87,5.0,1,25.0,5.0,3.0,2,1,4,4,Low
4.9,9.5,0.8,4.3,2.58,5.0,1,34.0,4.0,3.0,1,2,1,4,Low
8.45,8.1,4.4,4.0,3.0,5.0,0,32.0,3.0,5.0,1,2,2,5,Medium
10.4,8.0,0.3,5.6,3.53,5.0,0,28.0,3.0,4.0,2,1,2,1,Medium
10.75,8.3,3.4,0.7,3.35,5.0,1,24.0,5.0,5.0,1,2,3,1,Medium
6.3,8.0,0.2,8.3,2.99,1.0,1,27.0,4.0,2.0,1,3,3,1,Low
7.7,7.1,5.4,5.0,2.72,5.0,1,22.0,2.0,3.0,1,5,4,3,Low
7.3,8.7,1.9,0.8,3.45,5.0,1,25.0,3.0,2.0,3,2,3,4,Low
3.5,8.4,1.3,7.5,3.19,5.0,1,21.0,2.0,4.0,5,5,3,2,Low
8.95,9.0,3.6,0.7,3.27,5.0,0,21.0,1.0,4.0,2,2,3,3,Medium
7.15,6.4,1.9,6.5,3.18,5.0,1,31.0,3.0,5.0,1,1,2,2,Low
9.0,9.5,0.6,6.1,2.78,5.0,1,22.0,2.0,3.0,4,4,4,2,Medium
10.3,5.5,5.5,1.7,2.9,5.0,0,18.0,5.0,5.0,1,1,5,4,High
5.9,8.5,0.2,5.5,3.52,5.0,1,24.0,4.0,4.0,2,2,2,4,Low
5.6,8.2,1.1,3.7,3.6,5.0,1,34.0,5.0,2.0,5,2,3,3,Low
9.7,7.3,5.4,1.4,3.25,5.0,0,27.0,5.0,4.0,3,4,4,4,Medium
7.75,9.0,1.7,2.4,3.03,5.0,1,28.0,3.0,2.0,3,3,1,4,Low
4.55,7.6,4.8,1.6,3.08,5.0,1,25.0,1.0,3.0,1,3,1,3,Low
8.4,6.2,0.7,7.7,3.0,5.0,1,30.0,4.0,1.0,1,5,2,3,Medium
8.2,6.7,5.8,1.7,2.98,5.0,1,29.0,5.0,3.0,5,1,2,5,Medium
10.95,5.2,4.2,3.6,3.3,5.0,1,22.0,5.0,1.0,5,4,4,2,High
5.25,9.4,0.8,5.2,3.25,5.0,1,29.0,2.0,3.0,2,3,4,2,Low
4.8,9.8,4.2,3.7,2.75,1.0,0,18.0,4.0,5.0,1,3,1,3,Low
7.35,7.4,3.3,5.7,3.26,5.0,1,21.0,4.0,1.0,5,5,5,2,Low
6.6,9.7,0.9,4.2,2.81,5.0,1,19.0,2.0,3.0,4,2,4,4,Low
8.1,7.2,2.5,4.8,3.03,5.0,1,22.0,2.0,5.0,1,1,3,3,Medium
7.35,9.2,0.8,2.6,3.58,5.0,0,34.0,5.0,5.0,4,4,3,2,Low
8.4,6.6,0.9,7.8,3.38,5.0,1,20.0,2.0,3.0,4,4,1,4,Medium
8.05,8.4,4.0,5.1,2.88,5.0,1,20.0,3.0,4.0,5,3,1,4,Medium
8.95,7.7,4.1,0.4,3.4,5.0,1,24.0,1.0,1.0,5,5,1,2,Medium
6.2,7.2,3.5,7.1,2.71,1.0,1,27.0,3.0,1.0,2,3,5,4,Low
6.5,6.0,3.0,3.6,3.32,5.0,1,19.0,4.0,3.0,5,2,1,1,Low
6.85,7.5,1.4,3.3,2.99,5.0,0,31.0,4.0,1.0,3,4,3,3,Low
9.85,5.9,3.2,5.2,3.17,5.0,1,28.0,4.0,2.0,4,4,2,3,High
6.2,5.6,3.9,5.6,2.89,5.0,0,25.0,3.0,2.0,2,4,1,5,Medium
6.95,9.9,1.0,1.8,3.44,5.0,1,20.0,3.0,2.0,2,2,2,4,Low
10.2,7.0,5.8,2.5,2.9,5.0,1,34.0,2.0,3.0,1,2,1,1,Medium
3.8,8.2,2.2,5.2,2.91,1.0,0,32.0,3.0,2.0,3,3,2,1,Low
6.9,6.5,5.5,2.1,3.24,5.0,1,19.0,1.0,4.0,3,4,2,5,Low
5.35,5.5,5.7,1.8,2.99,5.0,1,22.0,5.0,2.0,2,2,3,5,Medium
8.5,8.6,2.2,3.5,3.62,5.0,0,24.0,2.0,2.0,3,2,2,1,Medium
7.9,7.1,2.9,3.7,3.38,5.0,1,28.0,3.0,5.0,5,5,5,5,Low
7.45,5.3,4.1,6.2,2.77,5.0,0,21.0,2.0,5.0,3,2,1,1,Medium
8.55,7.4,1.3,3.0,3.31,5.0,1,34.0,2.0,2.0,2,3,2,1,Medium
8.1,6.2,4.4,4.0,3.08,5.0,0,23.0,2.0,4.0,2,2,2,2,Medium
6.6,7.6,2.2,4.3,2.84,5.0,1,23.0,3.0,3.0,4,3,2,3,Low
6.7,6.7,1.2,5.1,3.11,5.0,0,33.0,1.0,5.0,3,1,1,1,Low
9.2,7.9,0.4,6.1,3.06,5.0,1,31.0,3.0,5.0,3,1,4,2,Medium
8.5,9.7,2.3,4.4,2.66,5.0,1,21.0,3.0,4.0,4,3,3,2,Medium
7.8,6.5,0.9,10.8,3.0,1.0,1,19.0,4.0,2.0,4,1,2,4,Low
6.95,5.1,3.3,6.7,2.91,5.0,1,20.0,4.0,4.0,1,2,3,1,Medium
9.9,6.5,4.4,4.0,2.69,5.0,0,22.0,5.0,1.0,3,2,3,3,Medium
10.7,5.5,5.4,2.9,3.55,5.0,1,24.0,4.0,1.0,2,4,1,4,High
8.9,7.9,3.2,5.6,2.61,5.0,0,28.0,4.0,1.0,3,2,2,1,Medium
8.5,9.0,3.5,3.7,2.92,5.0,0,24.0,5.0,5.0,2,5,4,4,Medium
8.25,8.1,0.6,3.6,3.09,5.0,0,20.0,4.0,4.0,3,3,3,3,Medium
9.3,5.1,2.5,5.1,3.54,5.0,1,21.0,1.0,4.0,3,4,4,3,High
6.05,9.6,4.7,1.2,2.67,5.0,1,31.0,1.0,3.0,2,2,2,5,Low
5.3,5.1,3.4,2.0,3.65,5.0,0,20.0,3.0,4.0,2,1,3,2,Medium
3.65,8.1,4.5,1.2,2.89,5.0,0,22.0,5.0,2.0,3,1,5,5,Low
8.7,8.8,0.1,9.0,2.57,1.0,1,28.0,4.0,2.0,1,1,4,2,Low
9.05,6.7,0.6,5.8,3.5,5.0,1,20.0,2.0,1.0,3,1,2,2,Medium
3.65,7.6,4.5,4.2,2.25,1.0,0,25.0,4.0,1.0,2,4,1,2,Low
7.0,6.7,5.9,4.3,3.12,5.0,0,25.0,4.0,1.0,5,2,2,1,Low
8.7,7.9,4.6,0.8,3.34,5.0,0,34.0,4.0,1.0,3,3,2,3,Medium
8.7,9.8,4.2,2.6,2.8,1.0,0,33.0,4.0,5.0,3,3,3,4,Low
8.2,8.9,5.0,3.9,3.12,1.0,1,21.0,5.0,2.0,1,1,4,1,Low
3.55,8.9,1.6,5.1,3.02,1.0,1,25.0,2.0,5.0,1,1,1,1,Low
7.75,5.2,1.2,8.2,3.17,5.0,1,34.0,2.0,2.0,2,3,1,2,Medium
9.55,7.4,1.6,5.9,2.86,5.0,1,31.0,5.0,3.0,4,5,1,2,Medium
7.55,7.0,1.8,7.7,2.84,1.0,1,21.0,5.0,4.0,1,3,3,1,Low
10.15,5.7,4.2,2.8,3.51,5.0,0,27.0,4.0,3.0,2,2,1,3,High
3.5,5.3,5.0,5.9,2.88,5.0,1,23.0,4.0,2.0,1,1,1,1,Medium
5.35,9.0,1.6,2.2,3.53,5.0,0,19.0,1.0,5.0,5,5,3,1,Low
9.45,9.7,1.8,1.8,3.63,5.0,1,19.0,5.0,2.0,4,4,2,2,Medium
10.05,5.9,2.8,4.0,3.33,5.0,0,24.0,5.0,1.0,2,1,3,5,High
7.9,9.1,0.1,2.0,3.9,5.0,0,19.0,2.0,1.0,2,1,3,2,Low
8.1,9.3,2.9,2.4,3.29,5.0,0,31.0,4.0,4.0,3,3,1,2,Medium
6.0,6.4,3.2,7.1,2.84,5.0,1,20.0,1.0,4.0,3,4,2,1,Low
3.1,7.6,4.6,3.8,2.98,5.0,0,28.0,4.0,1.0,3,4,2,3,Low
7.1,8.1,0.6,4.9,3.04,5.0,1,27.0,5.0,4.0,3,3,3,1,Low
5.5,7.9,2.3,3.8,2.81,5.0,1,33.0,4.0,1.0,1,2,5,5,Low
6.95,7.9,2.5,6.8,2.63,1.0,1,23.0,4.0,1.0,2,2,3,4,Low
7.15,6.3,2.9,3.1,3.26,5.0,0,34.0,1.0,1.0,2,5,3,4,Low
8.95,8.0,0.4,4.4,3.33,5.0,1,30.0,2.0,2.0,2,3,1,5,Medium
9.9,8.9,1.7,0.7,3.51,5.0,1,24.0,5.0,1.0,2,3,3,1,Medium
8.95,9.3,4.8,0.2,3.34,5.0,0,34.0,1.0,5.0,5,2,5,5,Medium
7.45,7.3,1.3,5.3,3.18,5.0,1,26.0,1.0,2.0,2,2,4,4,Low
7.5,7.5,2.3,8.2,2.82,1.0,1,33.0,4.0,4.0,1,4,2,2,Low
3.4,5.7,0.3,9.4,3.01,5.0,1,18.0,5.0,1.0,3,1,5,2,Medium
6.45,8.8,0.6,3.4,3.02,5.0,0,28.0,3.0,1.0,5,1,3,4,Low
6.55,5.7,1.9,10.3,3.01,5.0,0,20.0,2.0,5.0,1,1,3,2,Medium
4.3,6.5,0.8,7.2,2.92,1.0,1,33.0,1.0,3.0,1,2,2,5,Low
7.15,9.8,1.4,4.1,2.53,1.0,1,25.0,2.0,2.0,1,4,3,3,Low
8.65,8.2,2.5,5.9,2.92,5.0,1,33.0,1.0,4.0,3,1,5,5,Medium
8.15,5.9,4.1,4.0,3.11,5.0,1,34.0,4.0,3.0,2,3,2,4,High
9.9,5.6,4.7,2.5,3.02,5.0,1,19.0,3.0,3.0,4,3,4,4,High
7.25,9.7,0.6,3.4,3.34,5.0,1,32.0,2.0,1.0,3,2,1,1,Low
7.6,9.8,1.5,3.0,3.4,5.0,0,28.0,1.0,1.0,3,3,3,3,Low
10.5,7.2,3.0,2.8,3.37,5.0,1,29.0,4.0,2.0,2,1,4,4,Medium
3.25,6.1,1.7,9.6,2.72,5.0,0,18.0,5.0,5.0,1,2,2,5,Low
6.2,5.4,3.9,2.5,3.37,5.0,1,29.0,4.0,4.0,3,2,2,4,Medium
10.15,5.0,1.5,5.4,3.43,5.0,1,24.0,2.0,4.0,5,3,1,4,High
4.75,6.2,1.1,9.1,2.98,1.0,0,25.0,1.0,4.0,3,3,2,3,Low
9.05,7.3,5.6,1.5,3.37,5.0,0,27.0,2.0,1.0,2,4,1,1,Medium
7.95,7.1,1.9,7.8,2.91,1.0,0,24.0,3.0,2.0,4,2,3,3,Low
9.2,5.8,4.4,3.5,2.91,5.0,1,26.0,5.0,2.0,3,3,4,2,High
4.95,8.6,4.1,2.8,2.98,1.0,1,33.0,4.0,4.0,1,1,2,2,Low
8.8,9.8,5.5,1.1,3.23,5.0,1,21.0,3.0,4.0,4,3,5,3,Medium
6.15,5.8,2.6,6.6,3.07,5.0,1,25.0,3.0,3.0,3,3,1,4,Medium
7.35,7.2,4.7,4.3,3.37,5.0,0,27.0,4.0,2.0,2,1,4,4,Low
6.75,7.8,4.7,1.9,3.71,5.0,1,20.0,5.0,5.0,1,4,1,1,Low
4.35,5.7,5.3,4.0,3.36,5.0,1,25.0,5.0,5.0,2,1,2,1,Medium
6.95,9.0,2.9,1.5,3.17,5.0,1,24.0,1.0,3.0,3,3,5,1,Low
9.5,9.0,2.2,3.7,2.89,5.0,0,31.0,4.0,1.0,2,3,2,3,Medium
10.3,8.2,2.4,3.4,3.4,5.0,0,21.0,5.0,5.0,1,1,2,2,Medium
8.5,5.3,3.6,5.4,3.17,5.0,0,18.0,2.0,4.0,2,3,2,4,High
8.95,8.3,5.3,0.9,2.99,1.0,0,24.0,5.0,2.0,4,2,5,3,Low
6.7,9.6,4.3,0.5,2.77,5.0,1,19.0,5.0,2.0,2,2,2,2,Low
9.5,6.4,1.6,7.4,2.97,5.0,0,18.0,3.0,5.0,2,2,4,3,Medium
6.65,8.4,1.0,5.0,3.29,5.0,1,18.0,1.0,3.0,2,2,3,4,Low
5.15,9.4,1.2,4.0,2.91,5.0,0,22.0,4.0,3.0,2,1,4,4,Low
8.65,9.4,4.1,1.3,3.51,5.0,0,25.0,4.0,3.0,2,2,3,1,Medium
7.6,7.0,5.4,2.4,3.41,5.0,1,20.0,3.0,4.0,1,2,1,1,Low
8.35,7.6,1.9,3.6,3.73,5.0,0,22.0,4.0,2.0,1,1,5,3,Medium
8.55,9.3,0.7,4.0,3.12,5.0,0,33.0,1.0,4.0,2,3,4,3,Medium
4.15,8.4,1.5,5.2,3.27,5.0,0,23.0,2.0,3.0,1,1,4,4,Low
4.05,10.0,0.4,2.9,3.13,5.0,1,31.0,2.0,1.0,1,4,3,3,Low
5.6,9.8,0.4,3.8,3.17,5.0,0,34.0,2.0,5.0,1,3,3,2,Low
4.55,6.4,5.2,4.9,2.77,1.0,1,24.0,5.0,5.0,5,1,4,5,Low
8.2,8.4,1.3,5.2,2.94,5.0,0,29.0,1.0,5.0,1,3,3,1,Medium
5.2,9.0,2.5,2.9,2.87,5.0,1,21.0,5.0,1.0,4,2,4,3,Low
5.5,9.1,1.9,2.6,3.01,5.0,1,24.0,1.0,1.0,1,1,4,2,Low
9.85,7.2,0.5,6.8,2.97,5.0,0,21.0,3.0,1.0,1,5,2,1,Medium
7.3,6.0,2.5,6.0,3.38,5.0,0,33.0,2.0,3.0,3,2,3,2,Low
9.45,7.7,1.2,6.4,2.75,5.0,0,28.0,4.0,4.0,2,2,1,1,Medium
8.9,7.2,2.5,5.0,2.87,1.0,1,24.0,1.0,4.0,3,4,2,3,Low
9.9,8.5,1.0,4.5,3.06,5.0,0,29.0,1.0,4.0,1,3,4,2,Medium
7.15,9.7,0.7,4.1,2.65,5.0,1,30.0,5.0,2.0,3,3,3,3,Low
3.65,5.7,4.3,7.4,2.79,5.0,1,33.0,5.0,1.0,2,1,3,2,Medium
9.35,5.0,4.8,5.9,3.23,5.0,1,19.0,5.0,2.0,1,4,2,2,High
5.85,6.6,0.5,7.9,2.77,5.0,0,31.0,4.0,3.0,2,1,3,5,Low
6.55,7.1,3.9,6.1,3.4,5.0,0,19.0,4.0,1.0,1,2,1,1,Low
9.4,7.4,2.5,1.9,3.56,5.0,0,25.0,4.0,3.0,5,2,1,1,Medium
7.8,6.6,1.1,3.4,3.45,5.0,0,20.0,4.0,4.0,3,3,4,2,Low
5.85,5.3,4.3,3.7,2.96,5.0,1,18.0,5.0,1.0,4,3,1,3,Medium
7.5,8.3,2.3,3.2,3.74,5.0,1,28.0,2.0,3.0,5,3,1,2,Low
6.7,6.6,4.5,1.5,3.46,5.0,1,20.0,4.0,3.0,1,1,1,1,Low
4.55,9.3,4.3,2.7,2.65,5.0,0,27.0,1.0,3.0,3,2,5,2,Low
3.4,5.9,4.5,5.7,2.93,5.0,1,21.0,2.0,1.0,3,3,3,4,Medium
7.15,6.9,5.9,3.1,2.8,5.0,1,34.0,4.0,4.0,4,3,2,4,Low
4.7,8.0,2.5,5.7,2.77,1.0,1,18.0,1.0,3.0,1,3,3,1,Low
9.6,7.6,3.0,6.0,2.83,5.0,0,20.0,5.0,2.0,3,3,3,3,Medium
5.15,9.8,5.1,2.1,3.03,5.0,0,18.0,3.0,4.0,3,2,3,2,Low
7.6,6.0,3.0,7.5,3.12,5.0,1,20.0,1.0,4.0,2,3,5,2,Low
7.9,9.0,0.8,5.2,2.88,1.0,1,23.0,5.0,2.0,2,2,3,3,Low
4.5,6.3,1.6,8.4,2.63,5.0,1,22.0,1.0,4.0,5,5,3,1,Low
9.85,9.9,0.9,3.0,3.72,5.0,0,32.0,5.0,1.0,1,2,1,5,Medium
9.95,5.7,5.1,2.9,3.55,5.0,1,32.0,5.0,1.0,4,1,3,3,High
8.9,7.5,4.4,2.4,2.91,5.0,1,28.0,3.0,5.0,4,4,4,3,Medium
6.7,9.5,0.3,6.1,2.9,1.0,1,28.0,5.0,3.0,4,4,3,3,Low
9.6,5.7,3.0,6.5,2.94,5.0,1,24.0,1.0,1.0,2,2,3,1,High
7.8,8.8,1.5,6.2,2.89,1.0,1,34.0,1.0,4.0,2,5,4,4,Low
7.2,7.1,3.9,1.2,3.26,5.0,1,25.0,5.0,2.0,2,1,4,2,Low
3.6,6.0,2.4,9.9,2.69,1.0,0,30.0,4.0,1.0,4,2,2,5,Low
8.15,7.9,1.8,3.2,3.44,5.0,1,20.0,3.0,1.0,3,4,3,3,Medium
7.45,5.4,6.0,3.3,3.11,5.0,1,28.0,2.0,4.0,5,5,5,4,Medium
10.15,7.0,1.6,5.8,3.39,5.0,0,26.0,5.0,2.0,5,3,3,5,Medium
8.35,8.6,3.1,4.0,3.54,5.0,1,23.0,3.0,4.0,3,1,1,4,Medium
9.8,7.9,5.1,1.2,3.46,5.0,0,19.0,4.0,4.0,1,1,3,3,Medium
7.6,5.1,4.4,4.8,2.97,5.0,1,25.0,1.0,3.0,1,1,5,1,Medium
8.6,9.6,2.8,4.2,3.19,5.0,1,31.0,4.0,5.0,2,4,3,4,Medium
8.55,7.4,0.7,8.0,3.15,1.0,1,19.0,5.0,2.0,2,1,1,3,Low
3.75,9.3,2.4,1.5,3.36,5.0,0,32.0,4.0,5.0,1,2,3,3,Low
7.55,7.1,3.4,5.6,2.5,1.0,0,23.0,4.0,4.0,1,4,3,1,Low
4.8,8.4,0.0,5.5,3.7,5.0,0,26.0,1.0,2.0,2,1,4,2,Low
4.8,5.5,2.0,6.4,3.19,5.0,1,20.0,2.0,3.0,1,3,3,4,Medium
8.45,5.2,1.9,7.2,3.07,5.0,0,21.0,5.0,1.0,1,4,2,2,High
10.05,8.6,2.4,1.1,3.24,5.0,0,27.0,3.0,4.0,2,1,5,3,Medium
