age,gender,study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,peer_competition,anxiety,depression,irritability,sleep_problems,relationship_stress,financial_stress,study_satisfaction,burnout_risk
25.0,Male,6.7,5.8,4.9,3.6,3.03,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.2,5.0,1.7,6.1,3.42,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.2,8.2,3.2,3.4,3.24,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.9,8.8,3.2,2.7,3.32,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.2,5.5,5.6,1.0,3.29,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.4,6.5,4.2,4.6,3.29,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.7,5.2,5.2,4.4,2.86,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.9,8.7,0.2,1.3,3.8,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.4,6.4,6.0,1.4,3.25,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.1,5.8,4.8,4.5,2.86,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.4,8.3,1.6,6.0,2.95,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,7.2,5.7,0.7,3.84,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.0,9.9,2.5,3.5,2.84,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.5,6.1,0.2,7.3,3.17,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.3,9.8,0.6,2.4,3.68,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.3,8.9,2.3,0.4,3.52,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.7,9.6,3.7,4.9,3.12,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.0,5.6,0.8,6.7,3.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,5.3,3.5,7.2,3.26,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.3,6.6,2.7,5.2,2.85,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.0,8.5,5.2,1.1,2.72,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.9,7.4,0.6,6.9,3.33,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.1,7.8,0.1,5.2,2.98,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.6,5.4,2.1,7.8,2.79,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.8,9.0,0.9,3.5,3.11,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.8,8.2,4.2,5.4,2.88,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.5,8.6,2.7,0.7,3.15,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.7,5.4,5.4,3.2,3.27,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,7.6,4.4,2.1,3.13,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.4,6.2,1.0,11.2,2.75,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.9,5.9,4.7,2.2,3.57,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.3,7.8,4.2,1.7,3.25,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,5.4,0.2,9.7,2.92,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.3,9.3,4.4,2.1,2.85,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.7,9.9,0.2,5.7,3.32,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.3,7.2,3.8,1.4,3.61,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.5,6.4,3.6,2.8,3.42,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.6,8.1,3.5,2.0,3.31,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.6,5.9,1.4,4.5,3.37,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.9,9.3,2.0,2.1,3.59,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.2,6.8,3.6,4.3,3.01,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.8,9.8,1.5,5.3,2.61,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.9,9.8,2.2,2.6,3.57,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.2,5.8,3.1,8.6,3.13,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.2,8.1,4.2,3.5,2.98,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.8,5.2,4.4,7.9,2.81,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.2,7.9,3.2,0.5,3.8,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,6.3,0.3,11.0,3.05,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.2,7.3,5.6,5.4,2.79,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.6,5.2,0.9,9.3,3.17,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,7.4,4.0,3.2,3.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.7,6.5,4.2,7.5,2.98,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,8.4,2.4,3.0,3.26,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.3,8.5,4.6,0.9,3.43,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.5,9.3,2.7,2.0,3.2,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.2,8.4,4.1,2.6,2.91,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.0,5.5,3.9,5.0,2.82,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,10.0,9.9,1.6,2.3,3.56,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.8,9.4,1.5,2.3,3.25,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.6,9.0,4.3,1.4,2.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.1,7.7,0.0,6.7,3.64,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.6,7.0,4.2,4.7,2.79,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.2,6.1,0.4,9.8,2.5,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.0,8.1,2.4,2.8,3.4,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.6,5.1,2.0,7.4,3.08,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.9,7.9,3.2,4.4,3.31,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.1,9.8,0.0,2.2,3.48,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,8.2,5.4,4.4,2.92,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,6.8,0.6,7.6,2.78,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.4,6.4,1.8,7.4,3.15,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.6,8.6,1.6,4.8,3.27,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.1,5.9,4.1,6.4,3.09,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.5,7.8,1.5,5.8,3.01,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,9.0,1.8,1.5,3.5,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,9.1,2.4,0.3,3.38,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.1,8.1,2.5,6.5,2.67,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.9,9.1,2.1,2.8,3.2,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.3,8.1,2.7,4.5,3.01,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.7,6.1,0.5,5.2,3.37,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.1,8.0,3.3,5.0,2.65,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.0,9.9,0.6,3.5,2.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.5,7.1,4.3,2.5,3.39,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.4,5.4,5.4,6.5,3.29,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,6.1,2.1,8.5,2.91,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,6.2,3.2,6.1,2.64,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.4,7.7,1.4,2.9,3.66,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,10.0,7.8,2.6,1.0,3.26,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,7.8,5.7,3.0,3.2,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,5.5,2.7,7.7,2.72,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.8,8.3,4.4,1.1,3.1,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,10.0,7.7,2.2,0.4,3.44,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.6,5.4,4.5,4.0,3.17,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.9,5.2,1.8,5.3,3.3,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.3,5.4,5.6,5.3,2.58,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.0,8.0,3.1,4.1,3.15,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.6,10.0,2.0,0.4,3.46,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.9,9.3,3.5,0.8,3.02,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.0,5.4,2.4,6.0,3.46,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.7,8.2,4.3,0.9,2.83,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.7,9.6,2.6,2.7,3.13,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.9,7.0,0.9,8.2,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.8,5.1,0.8,11.0,3.03,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,6.6,3.0,2.9,3.58,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.2,8.2,1.3,6.9,3.39,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.8,8.9,2.8,6.3,3.11,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,5.3,4.2,5.2,2.67,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.5,7.5,6.0,1.8,3.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.1,6.5,3.7,2.2,2.85,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.7,7.2,1.2,6.4,3.04,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.8,9.1,4.4,2.0,2.9,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.1,8.8,0.8,8.3,2.25,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.7,5.1,1.4,8.9,3.15,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.5,7.3,5.1,3.9,2.94,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.5,5.8,1.9,8.8,2.79,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.9,7.3,4.7,3.5,3.38,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.5,8.9,0.6,1.2,3.3,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.3,5.2,5.4,3.7,3.31,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,8.3,5.3,0.6,3.36,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,5.8,4.4,6.4,3.11,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.6,5.2,0.5,8.0,3.07,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.4,9.8,4.4,4.4,2.85,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.8,6.7,4.6,4.7,2.81,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.9,8.3,4.6,4.8,2.99,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.3,5.4,5.8,6.4,3.14,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.1,6.0,0.7,7.7,3.06,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.1,8.2,2.4,2.2,3.09,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.9,7.9,2.8,1.0,3.67,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.1,5.6,2.0,4.7,3.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.2,9.7,1.1,3.5,2.69,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.6,9.4,3.9,4.3,3.01,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.3,9.6,0.4,1.3,3.28,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.8,9.2,3.1,1.1,3.45,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.9,9.9,5.6,0.4,3.12,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.2,5.7,4.4,8.0,2.67,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.5,8.7,2.4,2.0,3.24,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.0,6.5,3.4,4.1,3.35,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.2,5.8,2.8,4.2,3.31,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.0,8.6,6.0,3.4,2.71,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.0,7.8,4.4,2.0,3.18,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.1,6.8,4.7,3.6,3.19,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.8,8.7,1.2,5.2,3.32,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,6.6,0.9,5.2,3.61,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,10.0,7.2,3.8,1.5,3.43,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.4,7.0,2.1,3.1,3.1,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.0,7.9,2.9,3.8,3.6,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.2,7.9,3.4,4.2,3.64,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.4,6.3,5.0,1.1,3.5,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.5,5.3,2.0,8.9,3.26,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.9,7.2,0.9,4.9,3.53,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.6,5.4,1.3,9.0,3.29,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,10.0,8.2,0.9,1.2,3.63,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.2,5.6,2.5,4.6,3.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.9,5.9,2.2,5.6,3.4,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.7,5.1,5.0,7.1,3.03,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.5,6.3,2.6,4.8,2.62,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.4,5.9,4.3,1.0,3.18,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.7,8.6,3.0,6.4,2.28,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.2,8.8,0.8,4.3,2.88,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.8,9.8,0.2,2.6,3.38,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,6.3,1.5,9.8,2.75,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.4,7.2,4.7,2.7,3.03,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,5.2,0.4,11.1,2.31,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.7,5.1,4.0,4.6,3.18,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,9.7,0.1,2.2,3.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.7,6.3,3.3,1.8,3.2,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,7.3,5.8,2.6,2.58,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.6,6.1,1.5,10.2,3.07,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.3,7.6,0.6,4.3,3.48,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,7.7,0.5,7.7,2.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,5.8,5.7,3.3,3.18,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,8.3,3.3,3.5,3.28,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,9.0,2.8,4.8,2.67,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.8,8.8,3.1,5.0,2.71,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,9.4,4.4,0.7,2.84,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.9,5.1,0.4,5.5,3.17,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,7.7,2.7,2.7,3.15,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.1,8.9,4.3,0.2,3.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.0,6.4,4.8,4.7,3.27,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.0,9.6,2.0,1.8,3.57,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.8,9.0,1.9,4.5,2.8,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.9,8.3,0.9,5.3,2.8,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.2,5.4,5.3,3.6,3.08,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.8,9.9,1.7,0.9,3.75,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.2,9.4,2.4,3.3,3.47,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.6,5.4,4.4,2.0,3.81,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.9,9.1,3.0,2.6,2.68,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.4,7.3,2.1,3.9,3.34,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.5,6.7,1.0,5.5,3.29,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.5,5.7,2.1,9.7,2.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,8.3,3.4,2.0,3.29,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.4,8.2,0.6,3.9,3.02,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.4,8.4,0.4,5.5,3.32,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.1,6.4,3.9,4.3,2.86,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.5,6.5,1.3,5.6,3.38,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.4,8.9,1.7,0.9,3.45,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.3,8.4,3.2,2.5,2.92,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,7.3,7.7,2.1,3.4,2.9,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.9,7.1,0.3,6.3,3.55,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.4,6.5,5.5,2.2,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.8,5.1,5.8,1.1,3.13,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.1,9.4,0.5,3.9,3.58,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.5,5.5,1.5,6.3,3.27,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,6.5,6.5,1.8,6.8,2.91,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,8.7,9.5,4.8,0.8,3.5,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.5,5.4,1.4,7.0,3.77,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,9.0,7.9,6.0,1.0,3.36,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
25.0,Male,5.3,8.0,0.7,6.7,3.03,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
